serial_number,date,ai_result,wav_data
KST0000002,2024-09-21,36.00000,2024-09-21T105850
ITRI0006001,2024-09-21,18.00000,2024-09-21T105848
KST0000002,2024-09-21,18.00000,2024-09-21T105842
KST0000002,2024-09-21,36.00000,2024-09-21T105837
KST0000002,2024-09-21,27.00000,2024-09-21T105832
KST0000002,2024-09-21,18.00000,2024-09-21T105828
KST0000002,2024-09-21,35.00000,2024-09-21T105823
KST0000002,2024-09-21,40.00000,2024-09-21T105820
ITRI0006001,2024-09-21,18.00000,2024-09-21T105820
ITRI0006001,2024-09-21,18.00000,2024-09-21T105753
KST0000002,2024-09-21,37.00000,2024-09-21T105749
ITRI0006001,2024-09-21,18.00000,2024-09-21T105746
KST0000002,2024-09-21,18.00000,2024-09-21T105745
KST0000002,2024-09-21,18.00000,2024-09-21T105742
KST0000002,2024-09-21,17.00000,2024-09-21T105738
KST0000002,2024-09-21,14.00000,2024-09-21T105733
KST0000002,2024-09-21,20.00000,2024-09-21T105729
KST0000002,2024-09-21,37.00000,2024-09-21T105723
KST0000002,2024-09-21,18.00000,2024-09-21T105717
ITRI0006001,2024-09-21,16.00000,2024-09-21T105705
ITRI0006001,2024-09-21,18.00000,2024-09-21T105700
KST0000002,2024-09-21,18.00000,2024-09-21T105650
KST0000002,2024-09-21,40.00000,2024-09-21T105632
ITRI0006001,2024-09-21,10.00000,2024-09-21T105627
KST0000002,2024-09-21,38.00000,2024-09-21T105619
KST0000002,2024-09-21,10.00000,2024-09-21T105606
KST0000002,2024-09-21,18.00000,2024-09-21T105558
KST0000002,2024-09-21,27.00000,2024-09-21T104727
KST0000002,2024-09-21,18.00000,2024-09-21T104723
KST0000002,2024-09-21,18.00000,2024-09-21T104719
KST0000002,2024-09-21,18.00000,2024-09-21T104708
KST0000002,2024-09-21,18.00000,2024-09-21T104703
KST0000002,2024-09-21,18.00000,2024-09-21T104658
KST0000002,2024-09-21,18.00000,2024-09-21T104652
KST0000002,2024-09-21,18.00000,2024-09-21T104622
KST0000002,2024-09-21,18.00000,2024-09-21T104617
KST0000002,2024-09-21,31.00000,2024-09-21T104610
KST0000002,2024-09-21,31.00000,2024-09-21T104604
KST0000002,2024-09-21,31.00000,2024-09-21T104601
KST0000002,2024-09-21,18.00000,2024-09-21T104441
KST0000002,2024-09-21,18.00000,2024-09-21T104436
KST0000002,2024-09-21,18.00000,2024-09-21T104431
KST0000002,2024-09-21,18.00000,2024-09-21T104423
KST0000002,2024-09-21,18.00000,2024-09-21T104419
KST0000002,2024-09-21,36.00000,2024-09-21T104416
KST0000002,2024-09-21,18.00000,2024-09-21T103913
KST0000002,2024-09-21,18.00000,2024-09-21T103909
KST0000002,2024-09-21,18.00000,2024-09-21T103902
ITRI0006001,2024-09-21,10.00000,2024-09-21T101431
ITRI0006001,2024-09-21,11.00000,2024-09-21T101059
KST0000002,2024-09-21,10.00000,2024-09-21T100912
KST0000002,2024-09-21,20.00000,2024-09-21T100807
KST0000002,2024-09-21,29.00000,2024-09-21T100508
ITRI0006001,2024-09-21,35.00000,2024-09-21T100458
KST0000002,2024-09-21,36.00000,2024-09-21T100252
KST0000002,2024-09-21,37.00000,2024-09-21T100054
ITRI0011003,2024-09-20,18.00000,2024-09-20T110900
ITRI0011003,2024-09-20,10.00000,2024-09-20T110823
ITRI0011003,2024-09-20,18.00000,2024-09-20T105902
ITRI0011003,2024-09-20,18.00000,2024-09-20T105850
ITRI0011003,2024-09-20,18.00000,2024-09-20T103836
ITRI0001001,2024-09-20,27.00000,2024-09-20T103200
ITRI0001001,2024-09-20,35.00000,2024-09-20T102605
ITRI0001001,2024-09-20,18.00000,2024-09-20T102442
ITRI0001001,2024-09-20,18.00000,2024-09-20T102435
ITRI0001001,2024-09-20,16.00000,2024-09-20T102426
ITRI0001001,2024-09-20,18.00000,2024-09-20T102345
ITRI0001001,2024-09-20,18.00000,2024-09-20T102338
ITRI0001001,2024-09-20,17.00000,2024-09-20T102331
ITRI0001001,2024-09-20,39.00000,2024-09-20T102323
ITRI0009001,2024-09-20,10.00000,2024-09-20T102209
ITRI0009001,2024-09-20,10.00000,2024-09-20T102209
ITRI0009001,2024-09-20,18.00000,2024-09-20T101951
ITRI0009001,2024-09-20,18.00000,2024-09-20T101951
ITRI0009001,2024-09-20,16.00000,2024-09-20T100756
ITRI0009001,2024-09-20,16.00000,2024-09-20T100756
ITRI0001001,2024-09-20,10.00000,2024-09-20T095816
ITRI0009001,2024-09-20,33.00000,2024-09-20T094452
ITRI0009001,2024-09-20,33.00000,2024-09-20T094452
ITRI0002001,2024-09-19,34.00000,2024-09-19T151624
ITRI0002001,2024-09-19,39.00000,2024-09-19T151621
ITRI0002001,2024-09-19,18.00000,2024-09-19T151449
ITRI0002001,2024-09-19,18.00000,2024-09-19T151444
ITRI0002001,2024-09-19,18.00000,2024-09-19T151440
ITRI0002001,2024-09-19,18.00000,2024-09-19T151435
ITRI0002001,2024-09-19,18.00000,2024-09-19T151426
ITRI0002001,2024-09-19,13.00000,2024-09-19T151346
ITRI0002001,2024-09-19,13.00000,2024-09-19T151341
ITRI0002001,2024-09-19,31.00000,2024-09-19T151335
ITRI0002001,2024-09-19,18.00000,2024-09-19T151330
ITRI0002001,2024-09-19,18.00000,2024-09-19T151223
ITRI0002001,2024-09-19,18.00000,2024-09-19T151149
ITRI0002001,2024-09-19,18.00000,2024-09-19T151138
ITRI0004004,2024-09-19,18.00000,2024-09-19T151027
ITRI0004004,2024-09-19,17.00000,2024-09-19T151023
ITRI0004004,2024-09-19,18.00000,2024-09-19T150748
ITRI0004004,2024-09-19,18.00000,2024-09-19T150739
ITRI0004004,2024-09-19,13.00000,2024-09-19T150642
ITRI0004004,2024-09-19,16.00000,2024-09-19T150638
ITRI0004004,2024-09-19,15.00000,2024-09-19T150633
ITRI0004004,2024-09-19,37.00000,2024-09-19T150514
ITRI0004004,2024-09-19,13.00000,2024-09-19T150216
ITRI0004004,2024-09-19,18.00000,2024-09-19T150142
ITRI0004004,2024-09-19,39.00000,2024-09-19T150052
ITRI0004004,2024-09-19,15.00000,2024-09-19T150023
ITRI0004004,2024-09-19,33.00000,2024-09-19T145914
ITRI0004004,2024-09-19,10.00000,2024-09-19T145828
ITRI0002001,2024-09-19,18.00000,2024-09-19T145749
ITRI0004004,2024-09-19,15.00000,2024-09-19T145746
ITRI0002001,2024-09-19,15.00000,2024-09-19T145716
ITRI0004004,2024-09-19,17.00000,2024-09-19T145544
ITRI0004004,2024-09-19,10.00000,2024-09-19T145532
ITRI0002001,2024-09-19,11.00000,2024-09-19T145530
ITRI0004004,2024-09-19,16.00000,2024-09-19T145452
ITRI0004004,2024-09-19,17.00000,2024-09-19T145443
ITRI0004004,2024-09-19,18.00000,2024-09-19T145343
ITRI0004004,2024-09-19,18.00000,2024-09-19T145252
ITRI0003003,2024-09-19,30.00000,2024-09-19T145226
ITRI0003003,2024-09-19,18.00000,2024-09-19T145220
ITRI0004004,2024-09-19,19.00000,2024-09-19T145215
ITRI0003003,2024-09-19,17.00000,2024-09-19T145147
ITRI0003003,2024-09-19,18.00000,2024-09-19T145143
ITRI0004004,2024-09-19,10.00000,2024-09-19T145042
ITRI0003003,2024-09-19,10.00000,2024-09-19T145039
ITRI0003003,2024-09-19,10.00000,2024-09-19T145034
ITRI0003003,2024-09-19,12.00000,2024-09-19T145028
ITRI0004004,2024-09-19,17.00000,2024-09-19T145008
ITRI0004004,2024-09-19,40.00000,2024-09-19T145005
ITRI0004004,2024-09-19,14.00000,2024-09-19T144933
ITRI0004004,2024-09-19,18.00000,2024-09-19T144925
ITRI0004004,2024-09-19,11.00000,2024-09-19T144854
ITRI0004004,2024-09-19,18.00000,2024-09-19T144849
ITRI0004004,2024-09-19,18.00000,2024-09-19T144840
ITRI0003003,2024-09-19,40.00000,2024-09-19T144813
ITRI0004004,2024-09-19,18.00000,2024-09-19T144804
ITRI0003003,2024-09-19,18.00000,2024-09-19T144734
ITRI0004004,2024-09-19,14.00000,2024-09-19T144728
ITRI0004004,2024-09-19,11.00000,2024-09-19T144719
ITRI0004004,2024-09-19,11.00000,2024-09-19T144641
ITRI0004004,2024-09-19,38.00000,2024-09-19T144556
ITRI0004004,2024-09-19,10.00000,2024-09-19T144520
ITRI0004004,2024-09-19,18.00000,2024-09-19T144513
ITRI0004004,2024-09-19,37.00000,2024-09-19T144434
ITRI0004004,2024-09-19,18.00000,2024-09-19T144305
ITRI0004004,2024-09-19,18.00000,2024-09-19T144235
ITRI0004004,2024-09-19,30.00000,2024-09-19T144225
ITRI0004004,2024-09-19,10.00000,2024-09-19T144147
ITRI0004004,2024-09-19,38.00000,2024-09-19T144007
ITRI0004004,2024-09-19,17.00000,2024-09-19T144003
ITRI0004004,2024-09-19,18.00000,2024-09-19T143958
ITRI0004004,2024-09-19,12.00000,2024-09-19T143921
ITRI0004004,2024-09-19,15.00000,2024-09-19T143842
ITRI0004004,2024-09-19,37.00000,2024-09-19T143808
ITRI0004004,2024-09-19,18.00000,2024-09-19T143756
ITRI0004004,2024-09-19,10.00000,2024-09-19T143724
ITRI0004004,2024-09-19,14.00000,2024-09-19T143719
ITRI0004004,2024-09-19,18.00000,2024-09-19T143310
ITRI0004004,2024-09-19,10.00000,2024-09-19T143257
ITRI0004004,2024-09-19,18.00000,2024-09-19T143227
ITRI0004004,2024-09-19,11.00000,2024-09-19T143222
ITRI0004004,2024-09-19,24.00000,2024-09-19T143141
ITRI0004004,2024-09-19,18.00000,2024-09-19T143137
ITRI0004004,2024-09-19,18.00000,2024-09-19T143133
ITRI0004004,2024-09-19,18.00000,2024-09-19T143029
ITRI0004004,2024-09-19,40.00000,2024-09-19T142951
ITRI0004004,2024-09-19,33.00000,2024-09-19T142917
ITRI0004004,2024-09-19,18.00000,2024-09-19T142833
ITRI0004004,2024-09-19,10.00000,2024-09-19T142747
ITRI0004004,2024-09-19,13.00000,2024-09-19T142713
ITRI0004004,2024-09-19,11.00000,2024-09-19T142633
ITRI0004004,2024-09-19,16.00000,2024-09-19T142629
ITRI0004004,2024-09-19,18.00000,2024-09-19T142527
ITRI0004004,2024-09-19,18.00000,2024-09-19T142106
ITRI0004004,2024-09-19,32.00000,2024-09-19T142028
ITRI0004004,2024-09-19,18.00000,2024-09-19T142021
ITRI0004001,2024-09-19,18.00000,2024-09-19T141914
ITRI0004004,2024-09-19,18.00000,2024-09-19T141936
ITRI0004001,2024-09-19,31.00000,2024-09-19T141904
ITRI0004001,2024-09-19,18.00000,2024-09-19T141827
ITRI0004004,2024-09-19,18.00000,2024-09-19T141906
ITRI0004004,2024-09-19,18.00000,2024-09-19T141856
ITRI0004001,2024-09-19,40.00000,2024-09-19T141735
ITRI0004004,2024-09-19,15.00000,2024-09-19T141754
ITRI0004004,2024-09-19,18.00000,2024-09-19T141750
ITRI0004004,2024-09-19,18.00000,2024-09-19T141746
ITRI0005001,2024-09-19,11.00000,2024-09-19T141733
ITRI0005001,2024-09-19,18.00000,2024-09-19T141729
ITRI0005001,2024-09-19,18.00000,2024-09-19T141722
ITRI0005001,2024-09-19,38.00000,2024-09-19T141656
ITRI0004004,2024-09-19,18.00000,2024-09-19T141644
ITRI0004004,2024-09-19,32.00000,2024-09-19T141639
ITRI0004004,2024-09-19,10.00000,2024-09-19T141636
ITRI0005001,2024-09-19,32.00000,2024-09-19T141623
ITRI0004004,2024-09-19,18.00000,2024-09-19T141559
ITRI0004004,2024-09-19,18.00000,2024-09-19T141534
ITRI0004004,2024-09-19,34.00000,2024-09-19T141530
ITRI0004004,2024-09-19,18.00000,2024-09-19T141503
ITRI0004004,2024-09-19,26.00000,2024-09-19T141456
ITRI0004004,2024-09-19,18.00000,2024-09-19T141341
ITRI0004004,2024-09-19,18.00000,2024-09-19T141303
ITRI0004004,2024-09-19,38.00000,2024-09-19T141144
ITRI0004004,2024-09-19,32.00000,2024-09-19T141140
ITRI0004004,2024-09-19,14.00000,2024-09-19T141101
ITRI0004004,2024-09-19,18.00000,2024-09-19T140933
ITRI0004004,2024-09-19,18.00000,2024-09-19T140927
ITRI0004004,2024-09-19,38.00000,2024-09-19T140855
ITRI0004004,2024-09-19,33.00000,2024-09-19T140847
ITRI0004004,2024-09-19,37.00000,2024-09-19T140813
ITRI0004004,2024-09-19,18.00000,2024-09-19T140735
ITRI0004004,2024-09-19,10.00000,2024-09-19T140707
ITRI0004004,2024-09-19,18.00000,2024-09-19T140704
ITRI0004004,2024-09-19,14.00000,2024-09-19T140656
ITRI0004004,2024-09-19,18.00000,2024-09-19T140623
ITRI0004004,2024-09-19,16.00000,2024-09-19T140319
ITRI0004004,2024-09-19,10.00000,2024-09-19T140244
ITRI0004004,2024-09-19,30.00000,2024-09-19T135916
ITRI0004001,2024-09-19,29.00000,2024-09-19T135438
ITRI0004001,2024-09-19,20.00000,2024-09-19T134701
ITRI0004001,2024-09-19,32.00000,2024-09-19T132635
ITRI0004001,2024-09-19,37.00000,2024-09-19T132306
ITRI0004001,2024-09-19,36.00000,2024-09-19T132136
ITRI0004001,2024-09-19,18.00000,2024-09-19T132122
ITRI0003004,2024-09-19,15.00000,2024-09-19T110943
ITRI0003004,2024-09-19,10.00000,2024-09-19T110913
ITRI0003004,2024-09-19,18.00000,2024-09-19T110755
ITRI0003004,2024-09-19,15.00000,2024-09-19T110749
ITRI0003004,2024-09-19,12.00000,2024-09-19T110632
ITRI0003004,2024-09-19,14.00000,2024-09-19T110608
ITRI0003004,2024-09-19,10.00000,2024-09-19T110531
ITRI0003004,2024-09-19,18.00000,2024-09-19T110451
ITRI0003004,2024-09-19,11.00000,2024-09-19T110447
ITRI0003004,2024-09-19,10.00000,2024-09-19T110339
ITRI0003004,2024-09-19,11.00000,2024-09-19T110300
ITRI0003004,2024-09-19,10.00000,2024-09-19T110109
ITRI0003004,2024-09-19,10.00000,2024-09-19T105823
ITRI0003004,2024-09-19,18.00000,2024-09-19T105818
ITRI0003004,2024-09-19,11.00000,2024-09-19T105742
ITRI0003004,2024-09-19,12.00000,2024-09-19T105353
ITRI0003004,2024-09-19,15.00000,2024-09-19T105349
ITRI0003004,2024-09-19,18.00000,2024-09-19T105345
ITRI0011003,2024-09-19,18.00000,2024-09-19T105007
ITRI0011003,2024-09-19,18.00000,2024-09-19T104938
ITRI0011003,2024-09-19,18.00000,2024-09-19T104934
ITRI0011003,2024-09-19,18.00000,2024-09-19T104929
ITRI0001001,2024-09-19,18.00000,2024-09-19T104458
ITRI0003003,2024-09-19,10.00000,2024-09-19T104110
ITRI0003003,2024-09-19,18.00000,2024-09-19T104103
ITRI0003003,2024-09-19,10.00000,2024-09-19T104056
ITRI0011003,2024-09-19,18.00000,2024-09-19T102959
ITRI0011003,2024-09-19,36.00000,2024-09-19T102955
ITRI0011003,2024-09-19,32.00000,2024-09-19T102952
ITRI0011003,2024-09-19,36.00000,2024-09-19T102947
ITRI0011003,2024-09-19,18.00000,2024-09-19T102942
ITRI0011003,2024-09-19,35.00000,2024-09-19T102834
ITRI0011003,2024-09-19,18.00000,2024-09-19T102830
ITRI0011003,2024-09-19,18.00000,2024-09-19T102825
ITRI0011003,2024-09-19,18.00000,2024-09-19T102801
ITRI0011003,2024-09-19,18.00000,2024-09-19T102756
ITRI0011003,2024-09-19,17.00000,2024-09-19T102752
ITRI0011003,2024-09-19,38.00000,2024-09-19T102719
ITRI0011003,2024-09-19,18.00000,2024-09-19T102613
ITRI0011003,2024-09-19,18.00000,2024-09-19T102609
ITRI0011003,2024-09-19,18.00000,2024-09-19T102605
ITRI0003004,2024-09-19,18.00000,2024-09-19T102511
ITRI0003004,2024-09-19,10.00000,2024-09-19T102427
ITRI0003004,2024-09-19,17.00000,2024-09-19T102301
ITRI0003004,2024-09-19,17.00000,2024-09-19T102250
ITRI0003004,2024-09-19,13.00000,2024-09-19T102013
ITRI0003004,2024-09-19,13.00000,2024-09-19T101845
ITRI0003004,2024-09-19,14.00000,2024-09-19T101841
ITRI0003004,2024-09-19,35.00000,2024-09-19T101735
ITRI0003004,2024-09-19,16.00000,2024-09-19T101711
ITRI0003004,2024-09-19,18.00000,2024-09-19T101428
ITRI0003004,2024-09-19,10.00000,2024-09-19T101352
ITRI0005001,2024-09-19,39.00000,2024-09-19T100611
ITRI0004001,2024-09-19,36.00000,2024-09-19T020613
ITRI0004001,2024-09-19,13.00000,2024-09-19T014706
ITRI0004001,2024-09-19,39.00000,2024-09-19T013222
ITRI0004001,2024-09-19,16.00000,2024-09-19T013022
ITRI0004001,2024-09-19,18.00000,2024-09-19T012209
ITRI0004001,2024-09-19,18.00000,2024-09-19T012202
ITRI0004001,2024-09-19,18.00000,2024-09-19T011950
ITRI0004001,2024-09-19,18.00000,2024-09-19T011859
ITRI0004001,2024-09-19,14.00000,2024-09-19T011505
ITRI0004001,2024-09-19,11.00000,2024-09-19T011304
ITRI0004001,2024-09-19,18.00000,2024-09-19T011112
ITRI0004001,2024-09-19,39.00000,2024-09-19T011057
ITRI0004001,2024-09-19,32.00000,2024-09-19T010919
ITRI0004001,2024-09-19,39.00000,2024-09-19T010712
ITRI0004001,2024-09-19,34.00000,2024-09-19T005248
ITRI0004001,2024-09-19,10.00000,2024-09-19T004820
ITRI0004001,2024-09-19,11.00000,2024-09-19T003811
ITRI0004001,2024-09-19,18.00000,2024-09-19T003641
ITRI0004001,2024-09-19,18.00000,2024-09-19T002931
ITRI0003003,2024-09-18,18.00000,2024-09-18T153147
ITRI0003003,2024-09-18,18.00000,2024-09-18T152917
ITRI0003003,2024-09-18,18.00000,2024-09-18T152742
ITRI0003003,2024-09-18,10.00000,2024-09-18T152245
ITRI0003003,2024-09-18,30.00000,2024-09-18T152104
ITRI0003003,2024-09-18,20.00000,2024-09-18T152053
ITRI0003003,2024-09-18,10.00000,2024-09-18T151938
ITRI0003003,2024-09-18,19.00000,2024-09-18T151859
ITRI0003003,2024-09-18,18.00000,2024-09-18T151807
ITRI0003003,2024-09-18,14.00000,2024-09-18T151719
ITRI0003003,2024-09-18,10.00000,2024-09-18T151639
ITRI0003003,2024-09-18,18.00000,2024-09-18T151456
ITRI0003003,2024-09-18,18.00000,2024-09-18T151227
ITRI0003003,2024-09-18,12.00000,2024-09-18T151134
ITRI0003003,2024-09-18,11.00000,2024-09-18T151020
ITRI0003003,2024-09-18,11.00000,2024-09-18T150842
ITRI0003003,2024-09-18,10.00000,2024-09-18T150718
ITRI0003003,2024-09-18,10.00000,2024-09-18T150642
ITRI0003003,2024-09-18,16.00000,2024-09-18T150528
ITRI0003003,2024-09-18,18.00000,2024-09-18T150423
ITRI0003003,2024-09-18,11.00000,2024-09-18T150242
ITRI0003003,2024-09-18,18.00000,2024-09-18T150209
ITRI0003003,2024-09-18,18.00000,2024-09-18T150129
ITRI0003003,2024-09-18,11.00000,2024-09-18T150125
ITRI0003003,2024-09-18,18.00000,2024-09-18T150120
ITRI0003003,2024-09-18,18.00000,2024-09-18T150009
ITRI0003003,2024-09-18,17.00000,2024-09-18T145823
ITRI0003003,2024-09-18,18.00000,2024-09-18T145746
ITRI0003003,2024-09-18,18.00000,2024-09-18T145741
ITRI0003003,2024-09-18,10.00000,2024-09-18T145737
ITRI0003003,2024-09-18,18.00000,2024-09-18T145628
ITRI0003003,2024-09-18,16.00000,2024-09-18T145618
ITRI0003003,2024-09-18,35.00000,2024-09-18T145552
ITRI0003003,2024-09-18,18.00000,2024-09-18T145541
ITRI0003003,2024-09-18,18.00000,2024-09-18T145500
ITRI0003003,2024-09-18,18.00000,2024-09-18T145432
ITRI0003003,2024-09-18,16.00000,2024-09-18T145347
ITRI0003003,2024-09-18,18.00000,2024-09-18T145341
ITRI0003003,2024-09-18,10.00000,2024-09-18T145240
ITRI0003003,2024-09-18,39.00000,2024-09-18T144932
ITRI0003003,2024-09-18,18.00000,2024-09-18T144753
ITRI0003003,2024-09-18,18.00000,2024-09-18T144744
ITRI0003003,2024-09-18,10.00000,2024-09-18T144544
ITRI0003003,2024-09-18,18.00000,2024-09-18T144533
ITRI0003003,2024-09-18,36.00000,2024-09-18T144417
ITRI0003003,2024-09-18,18.00000,2024-09-18T144410
ITRI0003003,2024-09-18,18.00000,2024-09-18T144335
ITRI0003003,2024-09-18,18.00000,2024-09-18T144331
ITRI0003003,2024-09-18,18.00000,2024-09-18T144227
ITRI0003003,2024-09-18,18.00000,2024-09-18T144221
ITRI0003003,2024-09-18,18.00000,2024-09-18T144155
ITRI0003003,2024-09-18,18.00000,2024-09-18T144107
ITRI0003004,2024-09-18,18.00000,2024-09-18T144034
ITRI0003004,2024-09-18,18.00000,2024-09-18T144030
ITRI0003004,2024-09-18,18.00000,2024-09-18T143958
ITRI0003003,2024-09-18,11.00000,2024-09-18T143857
ITRI0003004,2024-09-18,18.00000,2024-09-18T143840
ITRI0003004,2024-09-18,12.00000,2024-09-18T143826
ITRI0003003,2024-09-18,18.00000,2024-09-18T143806
ITRI0003004,2024-09-18,18.00000,2024-09-18T143752
ITRI0003004,2024-09-18,18.00000,2024-09-18T143738
ITRI0003004,2024-09-18,10.00000,2024-09-18T143709
ITRI0003004,2024-09-18,17.00000,2024-09-18T143629
ITRI0003004,2024-09-18,18.00000,2024-09-18T143604
ITRI0003004,2024-09-18,18.00000,2024-09-18T143539
ITRI0003004,2024-09-18,18.00000,2024-09-18T143535
ITRI0003004,2024-09-18,18.00000,2024-09-18T143531
ITRI0003003,2024-09-18,38.00000,2024-09-18T143501
ITRI0003004,2024-09-18,37.00000,2024-09-18T143434
ITRI0003004,2024-09-18,18.00000,2024-09-18T143430
ITRI0003003,2024-09-18,18.00000,2024-09-18T143419
ITRI0003004,2024-09-18,19.00000,2024-09-18T143337
ITRI0003004,2024-09-18,10.00000,2024-09-18T143328
ITRI0003003,2024-09-18,18.00000,2024-09-18T143316
ITRI0003003,2024-09-18,18.00000,2024-09-18T143242
ITRI0003004,2024-09-18,18.00000,2024-09-18T143231
ITRI0003004,2024-09-18,18.00000,2024-09-18T143225
ITRI0003003,2024-09-18,26.00000,2024-09-18T143210
ITRI0003004,2024-09-18,18.00000,2024-09-18T143148
ITRI0003003,2024-09-18,10.00000,2024-09-18T143134
ITRI0003003,2024-09-18,32.00000,2024-09-18T143021
ITRI0003003,2024-09-18,10.00000,2024-09-18T143017
ITRI0003004,2024-09-18,16.00000,2024-09-18T142958
ITRI0003003,2024-09-18,18.00000,2024-09-18T142951
ITRI0003003,2024-09-18,13.00000,2024-09-18T142946
ITRI0003003,2024-09-18,10.00000,2024-09-18T142941
ITRI0003004,2024-09-18,14.00000,2024-09-18T142921
ITRI0003004,2024-09-18,10.00000,2024-09-18T142918
ITRI0003004,2024-09-18,18.00000,2024-09-18T142913
ITRI0003003,2024-09-18,18.00000,2024-09-18T142858
ITRI0003003,2024-09-18,10.00000,2024-09-18T142750
ITRI0003003,2024-09-18,10.00000,2024-09-18T142715
ITRI0003003,2024-09-18,18.00000,2024-09-18T142710
ITRI0003003,2024-09-18,18.00000,2024-09-18T142703
ITRI0003003,2024-09-18,14.00000,2024-09-18T142637
ITRI0003003,2024-09-18,34.00000,2024-09-18T142630
ITRI0003003,2024-09-18,18.00000,2024-09-18T142557
ITRI0003003,2024-09-18,10.00000,2024-09-18T142513
ITRI0003003,2024-09-18,18.00000,2024-09-18T142443
ITRI0003003,2024-09-18,12.00000,2024-09-18T142406
ITRI0003004,2024-09-18,18.00000,2024-09-18T142339
ITRI0003003,2024-09-18,12.00000,2024-09-18T142332
ITRI0003003,2024-09-18,18.00000,2024-09-18T142325
ITRI0003004,2024-09-18,17.00000,2024-09-18T142257
ITRI0003004,2024-09-18,13.00000,2024-09-18T142248
ITRI0003003,2024-09-18,10.00000,2024-09-18T142211
ITRI0003004,2024-09-18,37.00000,2024-09-18T142202
ITRI0003004,2024-09-18,17.00000,2024-09-18T142121
ITRI0003004,2024-09-18,10.00000,2024-09-18T142117
ITRI0003004,2024-09-18,18.00000,2024-09-18T142049
ITRI0003004,2024-09-18,10.00000,2024-09-18T141935
ITRI0003004,2024-09-18,14.00000,2024-09-18T141846
ITRI0003004,2024-09-18,18.00000,2024-09-18T141740
ITRI0003004,2024-09-18,13.00000,2024-09-18T141633
ITRI0003004,2024-09-18,17.00000,2024-09-18T141627
ITRI0003004,2024-09-18,18.00000,2024-09-18T141527
ITRI0003004,2024-09-18,18.00000,2024-09-18T141519
ITRI0003004,2024-09-18,18.00000,2024-09-18T141446
ITRI0003004,2024-09-18,18.00000,2024-09-18T141442
ITRI0003004,2024-09-18,39.00000,2024-09-18T141349
ITRI0003004,2024-09-18,18.00000,2024-09-18T141329
ITRI0003004,2024-09-18,18.00000,2024-09-18T141325
ITRI0003004,2024-09-18,18.00000,2024-09-18T141322
ITRI0003004,2024-09-18,18.00000,2024-09-18T141254
ITRI0003004,2024-09-18,32.00000,2024-09-18T141248
ITRI0003004,2024-09-18,18.00000,2024-09-18T141244
ITRI0003004,2024-09-18,36.00000,2024-09-18T141225
ITRI0005001,2024-09-18,18.00000,2024-09-18T135909
ITRI0003003,2024-09-18,18.00000,2024-09-18T101802
ITRI0003003,2024-09-18,18.00000,2024-09-18T101757
ITRI0003003,2024-09-18,18.00000,2024-09-18T101642
ITRI0003003,2024-09-18,11.00000,2024-09-18T101629
ITRI0009001,2024-09-18,18.00000,2024-09-18T094008
ITRI0009001,2024-09-18,18.00000,2024-09-18T094008
ITRI0009001,2024-09-18,18.00000,2024-09-18T093935
ITRI0009001,2024-09-18,18.00000,2024-09-18T093935
ITRI0003004,2024-09-18,37.00000,2024-09-18T094004
ITRI0003004,2024-09-18,18.00000,2024-09-18T094000
ITRI0003004,2024-09-18,11.00000,2024-09-18T093806
ITRI0003004,2024-09-18,16.00000,2024-09-18T093549
ITRI0003004,2024-09-18,26.00000,2024-09-18T093352
ITRI0003004,2024-09-18,30.00000,2024-09-18T093340
ITRI0003004,2024-09-18,12.00000,2024-09-18T092909
ITRI0003004,2024-09-18,18.00000,2024-09-18T092830
ITRI0003004,2024-09-18,18.00000,2024-09-18T092727
ITRI0003004,2024-09-18,18.00000,2024-09-18T092720
ITRI0003004,2024-09-18,15.00000,2024-09-18T092655
ITRI0003004,2024-09-18,18.00000,2024-09-18T092646
ITRI0003004,2024-09-18,18.00000,2024-09-18T092616
ITRI0003004,2024-09-18,18.00000,2024-09-18T092531
ITRI0003004,2024-09-18,10.00000,2024-09-18T092502
ITRI0003004,2024-09-18,11.00000,2024-09-18T092456
ITRI0003004,2024-09-18,18.00000,2024-09-18T092338
ITRI0003004,2024-09-16,28.00000,2024-09-16T135106
ITRI0003004,2024-09-16,18.00000,2024-09-16T135028
ITRI0003004,2024-09-16,18.00000,2024-09-16T135023
ITRI0003004,2024-09-16,18.00000,2024-09-16T134618
ITRI0003004,2024-09-16,18.00000,2024-09-16T134614
ITRI0003004,2024-09-16,37.00000,2024-09-16T134609
ITRI0000005,2024-09-16,37.00000,2024-09-16T134450
ITRI0000005,2024-09-16,37.00000,2024-09-16T134450
ITRI0003004,2024-09-16,35.00000,2024-09-16T134253
ITRI0003004,2024-09-16,37.00000,2024-09-16T134249
ITRI0003004,2024-09-16,18.00000,2024-09-16T134116
ITRI0003004,2024-09-16,39.00000,2024-09-16T134110
ITRI0003004,2024-09-16,40.00000,2024-09-16T133908
ITRI0003004,2024-09-16,33.00000,2024-09-16T133859
ITRI0003004,2024-09-16,39.00000,2024-09-16T133834
ITRI0003004,2024-09-16,40.00000,2024-09-16T133827
ITRI0003004,2024-09-16,37.00000,2024-09-16T133732
ITRI0003004,2024-09-16,37.00000,2024-09-16T133648
ITRI0003004,2024-09-16,37.00000,2024-09-16T133644
ITRI0003004,2024-09-16,39.00000,2024-09-16T133542
ITRI0003004,2024-09-16,18.00000,2024-09-16T133518
ITRI0003004,2024-09-16,18.00000,2024-09-16T133514
