id,site_id,site_type,serial_number,lat,lng,isinside,city,town,road,address,addressAmenity,nominatimOSMdata,fixdate,Pipe_diameter,wav_data,error_code,leak_result,date,time,ai_result,leakreason,leakmanage,created,dip,env,pvc,tfc,fft_peak,memo
283290,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T143026,OK,UK,2024-09-23,14:30:26.000000,71.00000,,,2024-09-23 06:30:35.691438,10.00000,5.00000,61.00000,24.00000,"[{""data"":""53.9652"",""hz"":""600.0000""},{""data"":""3.3859"",""hz"":""305.7325""},{""data"":""32.7198"",""hz"":""200.8368""},{""data"":""11.0265"",""hz"":""120.6030""}]",
283306,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T143210,OK,UK,2024-09-23,14:32:10.000000,73.00000,,,2024-09-23 06:32:23.973117,12.00000,5.00000,61.00000,23.00000,"[{""data"":""38.2101"",""hz"":""516.1290""},{""data"":""13.1096"",""hz"":""262.2951""},{""data"":""21.3684"",""hz"":""172.6619""},{""data"":""17.2152"",""hz"":""103.6717""}]",
283308,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T143217,OK,UK,2024-09-23,14:32:17.000000,76.00000,,,2024-09-23 06:32:27.401170,12.00000,3.00000,64.00000,21.00000,"[{""data"":""41.5595"",""hz"":""516.1290""},{""data"":""11.8795"",""hz"":""262.2951""},{""data"":""23.6550"",""hz"":""172.6619""},{""data"":""18.6743"",""hz"":""103.6717""}]",
283311,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T143224,OK,UK,2024-09-23,14:32:24.000000,73.00000,,,2024-09-23 06:32:36.084846,12.00000,4.00000,61.00000,22.00000,"[{""data"":""38.4476"",""hz"":""516.1290""},{""data"":""15.2689"",""hz"":""262.2951""},{""data"":""19.7386"",""hz"":""172.0430""},{""data"":""15.2192"",""hz"":""103.8961""}]",
283344,AI01,mobile,ITRI0002001,25.0595800000,121.2007680000,0,桃園市,大園區,中山南路,橫峰里中山南路288號號,"","{""place_id"":366890052,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11192062790,""lat"":""25.0594497"",""lon"":""121.2007307"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":6.492027161054425e-05,""addresstype"":""place"",""name"":"""",""display_name"":""288號, 中山南路, 尖山, 橫峰里, 大園區, 桃園市, 33744, 臺灣"",""address"":{""house_number"":""288號"",""road"":""中山南路"",""hamlet"":""尖山"",""suburb"":""橫峰里"",""town"":""大園區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""33744"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""25.0593997"",""25.0594997"",""121.2006807"",""121.2007807""]}",0000-00-00,,2024-09-23T143855,OK,UK,2024-09-23,14:38:55.000000,73.00000,,,2024-09-23 06:39:11.510569,11.00000,4.00000,62.00000,23.00000,"[{""data"":""61.6200"",""hz"":""500.0000""},{""data"":""23.3935"",""hz"":""169.6113""},{""data"":""13.2531"",""hz"":""102.7837""}]",
283371,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T144757,OK,UK,2024-09-23,14:47:57.000000,78.00000,,,2024-09-23 06:48:05.521847,12.00000,2.00000,66.00000,20.00000,"[{""data"":""52.1014"",""hz"":""539.3258""},{""data"":""17.5911"",""hz"":""179.1045""},{""data"":""4.7819"",""hz"":""107.8652""}]",
283373,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T144823,OK,UK,2024-09-23,14:48:23.000000,81.00000,,,2024-09-23 06:48:33.085911,13.00000,2.00000,68.00000,18.00000,"[{""data"":""67.8231"",""hz"":""551.7241""},{""data"":""16.1836"",""hz"":""181.1321""},{""data"":""5.2262"",""hz"":""109.3394""}]",
283374,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T144828,OK,UK,2024-09-23,14:48:28.000000,81.00000,,,2024-09-23 06:48:36.212311,13.00000,2.00000,68.00000,18.00000,"[{""data"":""65.8632"",""hz"":""551.7241""},{""data"":""16.4679"",""hz"":""180.4511""},{""data"":""4.4430"",""hz"":""108.3521""}]",
283378,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-23T144905,OK,UK,2024-09-23,14:49:05.000000,72.00000,,,2024-09-23 06:49:14.786626,10.00000,4.00000,62.00000,23.00000,"[{""data"":""89.5954"",""hz"":""551.7241""},{""data"":""19.0334"",""hz"":""173.9130""},{""data"":""16.6497"",""hz"":""130.0813""},{""data"":""0.7352"",""hz"":""105.4945""},{""data"":""0.1550"",""hz"":""102.3454""},{""data"":""0.7458"",""hz"":""100.6289""}]",
283456,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T092438,OK,UK,2024-09-24,09:24:38.000000,80.00000,,,2024-09-24 01:24:52.614987,12.00000,2.00000,68.00000,18.00000,"[{""data"":""76.3975"",""hz"":""564.7059""},{""data"":""21.6556"",""hz"":""188.9764""},{""data"":""6.9464"",""hz"":""115.6627""}]",
283457,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T092457,OK,UK,2024-09-24,09:24:57.000000,71.00000,,,2024-09-24 01:25:13.268417,11.00000,5.00000,60.00000,24.00000,"[{""data"":""53.5053"",""hz"":""521.7391""},{""data"":""12.2563"",""hz"":""161.0738""}]",
283458,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T092534,OK,UK,2024-09-24,09:25:34.000000,84.00000,,,2024-09-24 01:25:45.280512,13.00000,1.00000,71.00000,16.00000,"[{""data"":""93.1868"",""hz"":""623.3766""},{""data"":""2.6284"",""hz"":""242.4242""},{""data"":""14.2352"",""hz"":""173.9130""},{""data"":""8.6323"",""hz"":""133.7047""},{""data"":""5.1288"",""hz"":""108.3521""}]",
283479,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T094514,OK,UK,2024-09-24,09:45:14.000000,79.00000,,,2024-09-24 01:45:27.791946,12.00000,2.00000,67.00000,19.00000,"[{""data"":""67.6656"",""hz"":""539.3258""},{""data"":""26.3966"",""hz"":""185.3282""},{""data"":""9.3999"",""hz"":""106.4302""}]",
283480,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T094523,OK,UK,2024-09-24,09:45:23.000000,81.00000,,,2024-09-24 01:45:33.305487,13.00000,2.00000,68.00000,18.00000,"[{""data"":""76.6724"",""hz"":""545.4545""},{""data"":""33.4328"",""hz"":""187.5000""},{""data"":""11.1834"",""hz"":""110.3448""}]",
283494,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T094754,OK,UK,2024-09-24,09:47:54.000000,76.00000,,,2024-09-24 01:48:02.314007,11.00000,3.00000,65.00000,21.00000,"[{""data"":""175.0685"",""hz"":""592.5926""},{""data"":""35.2707"",""hz"":""200.8368""},{""data"":""16.2040"",""hz"":""118.5185""}]",
283496,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T094758,OK,UK,2024-09-24,09:47:58.000000,73.00000,,,2024-09-24 01:48:09.235998,10.00000,4.00000,63.00000,23.00000,"[{""data"":""181.9087"",""hz"":""592.5926""},{""data"":""34.1211"",""hz"":""200.0000""},{""data"":""14.5710"",""hz"":""115.1079""}]",
283499,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T094827,OK,UK,2024-09-24,09:48:27.000000,76.00000,,,2024-09-24 01:48:34.611019,11.00000,3.00000,65.00000,21.00000,"[{""data"":""187.0969"",""hz"":""592.5926""},{""data"":""38.1036"",""hz"":""200.8368""},{""data"":""11.5008"",""hz"":""116.7883""}]",
283508,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095021,OK,UK,2024-09-24,09:50:21.000000,86.00000,,,2024-09-24 01:50:29.606578,13.00000,1.00000,73.00000,13.00000,"[{""data"":""245.5904"",""hz"":""623.3766""},{""data"":""39.4672"",""hz"":""207.7922""},{""data"":""26.8312"",""hz"":""122.1374""}]",
283509,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095048,OK,UK,2024-09-24,09:50:48.000000,89.00000,,,2024-09-24 01:50:56.987543,11.00000,0.00000,78.00000,11.00000,"[{""data"":""253.2092"",""hz"":""631.5789""},{""data"":""43.1065"",""hz"":""208.6957""},{""data"":""27.7674"",""hz"":""121.8274""}]",
283510,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095052,OK,UK,2024-09-24,09:50:52.000000,88.00000,,,2024-09-24 01:51:02.932450,11.00000,0.00000,77.00000,12.00000,"[{""data"":""258.5705"",""hz"":""631.5789""},{""data"":""51.4567"",""hz"":""209.6070""},{""data"":""27.3358"",""hz"":""123.3933""}]",
283511,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095059,OK,UK,2024-09-24,09:50:59.000000,88.00000,,,2024-09-24 01:51:08.322574,11.00000,0.00000,77.00000,11.00000,"[{""data"":""258.8078"",""hz"":""631.5789""},{""data"":""46.4863"",""hz"":""207.7922""},{""data"":""28.3606"",""hz"":""122.4490""},{""data"":""2.8838"",""hz"":""100.2088""}]",
283513,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095153,OK,UK,2024-09-24,09:51:53.000000,79.00000,,,2024-09-24 01:52:03.091397,12.00000,2.00000,67.00000,19.00000,"[{""data"":""67.1264"",""hz"":""592.5926""},{""data"":""14.3831"",""hz"":""170.8185""},{""data"":""0.6612"",""hz"":""127.3210""},{""data"":""18.5922"",""hz"":""102.7837""}]",
283514,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095159,OK,UK,2024-09-24,09:51:59.000000,79.00000,,,2024-09-24 01:52:12.288620,12.00000,2.00000,67.00000,19.00000,"[{""data"":""70.0006"",""hz"":""592.5926""},{""data"":""13.7142"",""hz"":""172.0430""},{""data"":""15.9299"",""hz"":""103.0043""}]",
283515,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095303,OK,UK,2024-09-24,09:53:03.000000,90.00000,,,2024-09-24 01:53:22.815173,5.00000,0.00000,85.00000,10.00000,"[{""data"":""50.5617"",""hz"":""600.0000""},{""data"":""4.3673"",""hz"":""230.7692""},{""data"":""7.0250"",""hz"":""171.4286""},{""data"":""1.0010"",""hz"":""129.0323""},{""data"":""10.3197"",""hz"":""102.7837""}]",
283516,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095319,OK,UK,2024-09-24,09:53:19.000000,74.00000,,,2024-09-24 01:53:28.032308,11.00000,4.00000,63.00000,22.00000,"[{""data"":""55.7950"",""hz"":""600.0000""},{""data"":""1.4324"",""hz"":""230.7692""},{""data"":""4.7141"",""hz"":""168.4211""},{""data"":""3.2103"",""hz"":""126.3158""},{""data"":""10.1430"",""hz"":""102.5641""}]",
283518,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095326,OK,UK,2024-09-24,09:53:26.000000,71.00000,,,2024-09-24 01:53:34.795567,10.00000,5.00000,61.00000,24.00000,"[{""data"":""52.6378"",""hz"":""600.0000""},{""data"":""4.2333"",""hz"":""228.5714""},{""data"":""6.0311"",""hz"":""168.4211""},{""data"":""2.7720"",""hz"":""127.6596""},{""data"":""10.8274"",""hz"":""102.5641""}]",
283531,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095547,OK,UK,2024-09-24,09:55:47.000000,72.00000,,,2024-09-24 01:55:56.790776,10.00000,5.00000,62.00000,24.00000,"[{""data"":""46.5380"",""hz"":""592.5926""},{""data"":""2.0037"",""hz"":""228.5714""},{""data"":""6.2373"",""hz"":""172.0430""},{""data"":""9.9140"",""hz"":""102.3454""}]",
283532,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095553,OK,UK,2024-09-24,09:55:53.000000,72.00000,,,2024-09-24 01:56:03.070748,10.00000,4.00000,62.00000,23.00000,"[{""data"":""52.1567"",""hz"":""592.5926""},{""data"":""7.9273"",""hz"":""172.6619""},{""data"":""10.3836"",""hz"":""102.5641""}]",
283538,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095740,OK,UK,2024-09-24,09:57:40.000000,82.00000,,,2024-09-24 01:57:50.036294,13.00000,1.00000,69.00000,17.00000,"[{""data"":""84.3552"",""hz"":""527.4725""},{""data"":""13.3042"",""hz"":""177.1218""},{""data"":""0.6413"",""hz"":""143.7126""},{""data"":""7.6263"",""hz"":""113.2075""}]",
283539,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095746,OK,UK,2024-09-24,09:57:46.000000,80.00000,,,2024-09-24 01:57:54.583913,12.00000,2.00000,68.00000,18.00000,"[{""data"":""78.6647"",""hz"":""527.4725""},{""data"":""12.1317"",""hz"":""175.8242""},{""data"":""0.3301"",""hz"":""142.8571""},{""data"":""5.6248"",""hz"":""112.1495""}]",
283541,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095751,OK,UK,2024-09-24,09:57:51.000000,82.00000,,,2024-09-24 01:58:00.169104,13.00000,1.00000,69.00000,17.00000,"[{""data"":""80.5323"",""hz"":""533.3333""},{""data"":""15.2512"",""hz"":""175.1825""},{""data"":""2.9634"",""hz"":""112.1495""}]",
283548,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095820,OK,UK,2024-09-24,09:58:20.000000,82.00000,,,2024-09-24 01:58:29.378655,13.00000,1.00000,69.00000,17.00000,"[{""data"":""91.2280"",""hz"":""533.3333""},{""data"":""16.2950"",""hz"":""178.4387""},{""data"":""6.5563"",""hz"":""114.2857""}]",
283549,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T095827,OK,UK,2024-09-24,09:58:27.000000,83.00000,,,2024-09-24 01:58:35.957002,13.00000,1.00000,70.00000,16.00000,"[{""data"":""83.5116"",""hz"":""539.3258""},{""data"":""12.1282"",""hz"":""177.7778""},{""data"":""1.3357"",""hz"":""144.5783""},{""data"":""7.5556"",""hz"":""113.2075""}]",
283558,AI01,mobile,ITRI0002001,24.8787620000,121.2528080000,0,桃園市,大溪區,員林路三段380巷,瑞源里員林路三段380巷,"","{""place_id"":200338252,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":1090551899,""lat"":""24.878763547526184"",""lon"":""121.25279451562274"",""category"":""highway"",""type"":""service"",""place_rank"":27,""importance"":0.07500999999999991,""addresstype"":""road"",""name"":""員林路三段380巷"",""display_name"":""員林路三段380巷, 馮媽崎, 瑞源里, 大溪區, 桃園市, 33551, 臺灣"",""address"":{""road"":""員林路三段380巷"",""hamlet"":""馮媽崎"",""suburb"":""瑞源里"",""town"":""大溪區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""33551"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.8781010"",""24.8798818"",""121.2527359"",""121.2564970""]}",0000-00-00,,2024-09-24T095931,OK,UK,2024-09-24,09:59:31.000000,73.00000,,,2024-09-24 01:59:40.865837,12.00000,4.00000,61.00000,23.00000,"[{""data"":""52.1028"",""hz"":""521.7391""},{""data"":""17.0498"",""hz"":""175.1825""},{""data"":""11.3145"",""hz"":""103.8961""}]",
283580,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T100112,OK,UK,2024-09-24,10:01:12.000000,76.00000,,,2024-09-24 02:01:27.434355,11.00000,3.00000,65.00000,21.00000,"[{""data"":""63.5704"",""hz"":""551.7241""},{""data"":""13.1353"",""hz"":""186.0465""},{""data"":""6.5678"",""hz"":""115.9420""}]",
283583,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T100129,OK,UK,2024-09-24,10:01:29.000000,79.00000,,,2024-09-24 02:01:37.593767,12.00000,2.00000,67.00000,19.00000,"[{""data"":""73.7144"",""hz"":""558.1395""},{""data"":""20.5012"",""hz"":""185.3282""},{""data"":""6.9458"",""hz"":""113.7441""}]",
283589,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T100155,OK,UK,2024-09-24,10:01:55.000000,80.00000,,,2024-09-24 02:02:21.285108,13.00000,2.00000,67.00000,19.00000,"[{""data"":""73.0945"",""hz"":""558.1395""},{""data"":""17.8816"",""hz"":""185.3282""},{""data"":""5.3320"",""hz"":""114.2857""}]",
283590,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T100217,OK,UK,2024-09-24,10:02:17.000000,79.00000,,,2024-09-24 02:02:27.653024,12.00000,2.00000,67.00000,19.00000,"[{""data"":""77.5890"",""hz"":""564.7059""},{""data"":""22.0023"",""hz"":""188.9764""},{""data"":""11.1931"",""hz"":""114.8325""}]",
283591,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T100223,OK,UK,2024-09-24,10:02:23.000000,78.00000,,,2024-09-24 02:02:35.698484,12.00000,2.00000,66.00000,19.00000,"[{""data"":""77.7075"",""hz"":""564.7059""},{""data"":""23.9979"",""hz"":""189.7233""},{""data"":""10.2679"",""hz"":""114.8325""}]",
283726,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T135808,OK,UK,2024-09-24,13:58:08.000000,87.00000,,,2024-09-24 06:01:35.194550,8.00000,1.00000,79.00000,13.00000,"[{""data"":""1.5437"",""hz"":""500.0000""},{""data"":""0.0150"",""hz"":""200.0000""},{""data"":""0.4703"",""hz"":""142.8571""},{""data"":""0.0612"",""hz"":""138.3285""},{""data"":""0.2068"",""hz"":""136.3636""},{""data"":""0.1827"",""hz"":""125.0000""},{""data"":""0.6817"",""hz"":""120.0000""},{""data"":""0.6094"",""hz"":""111.1111""},{""data"":""0.2112"",""hz"":""109.8398""},{""data"":""0.3295"",""hz"":""107.1429""}]",
283730,AI_02,mobile,ITRI0005003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-24T142641,OK,UK,2024-09-24,14:26:41.000000,86.00000,,,2024-09-24 06:26:52.211917,11.00000,1.00000,75.00000,13.00000,"[{""data"":""46.2499"",""hz"":""527.4725""},{""data"":""22.9741"",""hz"":""179.7753""},{""data"":""19.8419"",""hz"":""111.6279""}]",
283813,AI01,mobile,ITRI0002001,24.9967730000,121.3350350000,0,桃園市,龜山區,自強西路,龜山里自強西路164號號,"","{""place_id"":201179466,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11190989974,""lat"":""24.9968721"",""lon"":""121.33504"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""164號, 自強西路, 新路坑, 龜山里, 龜山區, 桃園市, 333, 臺灣"",""address"":{""house_number"":""164號"",""road"":""自強西路"",""hamlet"":""新路坑"",""suburb"":""龜山里"",""town"":""龜山區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""333"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.9968221"",""24.9969221"",""121.3349900"",""121.3350900""]}",0000-00-00,,2024-09-25T101918,OK,UK,2024-09-25,10:19:18.000000,77.00000,,,2024-09-25 02:19:26.977485,12.00000,3.00000,65.00000,20.00000,"[{""data"":""72.2507"",""hz"":""494.8454""},{""data"":""7.4874"",""hz"":""176.4706""},{""data"":""2.8044"",""hz"":""102.1277""}]",
284591,AI01,mobile,ITRI0002001,25.0582510000,121.1020650000,0,桃園市,觀音區,61,富林里61,"","{""place_id"":201607972,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":315432065,""lat"":""25.058239552880135"",""lon"":""121.10207136846809"",""category"":""highway"",""type"":""primary"",""place_rank"":26,""importance"":0.10000999999999993,""addresstype"":""road"",""name"":""61"",""display_name"":""61, 崁頭子, 富林里, 觀音區, 桃園市, 328454, 臺灣"",""address"":{""road"":""61"",""hamlet"":""崁頭子"",""suburb"":""富林里"",""town"":""觀音區"",""city"":""桃園市"",""ISO3166-2-lvl4"":""TW-TAO"",""postcode"":""328454"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""25.0581571"",""25.0585559"",""121.1019231"",""121.1026402""]}",0000-00-00,,2024-09-25T125241,OK,UK,2024-09-25,12:52:41.000000,71.00000,,,2024-09-25 04:52:48.366555,11.00000,5.00000,60.00000,24.00000,"[{""data"":""43.2234"",""hz"":""539.3258""},{""data"":""13.8590"",""hz"":""179.7753""},{""data"":""3.2499"",""hz"":""107.6233""}]",
284635,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-25T141750,OK,UK,2024-09-25,14:17:50.000000,72.00000,,,2024-09-25 06:17:57.015937,10.00000,5.00000,62.00000,24.00000,"[{""data"":""195.4837"",""hz"":""615.3846""},{""data"":""56.9038"",""hz"":""206.0086""},{""data"":""20.9121"",""hz"":""124.3523""}]",
284636,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-25T141754,OK,UK,2024-09-25,14:17:54.000000,72.00000,,,2024-09-25 06:18:03.193268,10.00000,4.00000,62.00000,23.00000,"[{""data"":""192.4975"",""hz"":""615.3846""},{""data"":""54.6633"",""hz"":""206.8966""},{""data"":""16.0535"",""hz"":""125.9843""}]",
284681,ITRI_AI01,mobile,ITRI0003004,24.4904930000,120.6816580000,0,苗栗縣,通霄鎮,仁愛路,通東里仁愛路93號號,"","{""place_id"":231115550,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":10997193876,""lat"":""24.4905233"",""lon"":""120.6816125"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""93號, 仁愛路, 通東里, 通霄鎮, 苗栗縣, 35741, 臺灣"",""address"":{""house_number"":""93號"",""road"":""仁愛路"",""city_district"":""通東里"",""town"":""通霄鎮"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""35741"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.4904733"",""24.4905733"",""120.6815625"",""120.6816625""]}",0000-00-00,,2024-09-25T145938,OK,UK,2024-09-25,14:59:38.000000,73.00000,,,2024-09-25 06:59:46.350272,13.00000,5.00000,60.00000,23.00000,"[{""data"":""63.8110"",""hz"":""521.7391""},{""data"":""25.0736"",""hz"":""177.1218""},{""data"":""14.9298"",""hz"":""104.5752""}]",
284688,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-25T194751,OK,UK,2024-09-25,19:47:51.000000,73.00000,,,2024-09-25 11:48:00.082932,13.00000,5.00000,60.00000,23.00000,"[{""data"":""241.5469"",""hz"":""600.0000""},{""data"":""38.4519"",""hz"":""201.6807""},{""data"":""24.6525"",""hz"":""121.5190""}]",
284689,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-25T194804,OK,UK,2024-09-25,19:48:04.000000,75.00000,,,2024-09-25 11:48:25.160902,12.00000,3.00000,63.00000,21.00000,"[{""data"":""226.8892"",""hz"":""600.0000""},{""data"":""17.7659"",""hz"":""195.9184""},{""data"":""5.5154"",""hz"":""124.0310""}]",
284977,AI02,mobile,ITRI0004002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-26T005851,OK,UK,2024-09-26,00:58:51.000000,71.00000,,,2024-09-25 16:59:18.975176,10.00000,5.00000,61.00000,24.00000,"[{""data"":""42.9640"",""hz"":""500.0000""},{""data"":""17.6984"",""hz"":""158.4158""}]",
